product_id,quantity,wholesale_cost,sale_price,supplier_id
XAG9Z22C2IH8,4990,390.12,508.33,PHWMWYIY
JG3O3FPGETPI,2141,134.22,183.75,RFEYLOJW
6XJE3DHF5DLV,2065,131.68,209.5,ZHFQYWFQ
40U7P824TLH0,6342,447.22,628.79,XOMETHSI
EMU9WXEAPVBK,3385,415.55,777.08,XOMETHSI
EWQNRZ5TTK3B,7190,353.85,611.45,IOPFXRDQ
JLY05ZQDMX39,129,3.24,5.99,BKRQNHKS
P0JNATMOPV65,5992,383.54,669.66,CTFXTWQS
K2MRZ0GDH6BE,7788,362.78,480.68,WVULNKET
MP8KFFXZMCYI,2923,157.11,276.51,NLLSGGGT
BGBPF2SEJS99,5318,431.95,768.01,ATIYQLFO
9OG20ELEBZHU,7289,447.22,508.94,DJQYZRPE
UIDZ4IQ15EUS,4807,364.07,407.03,JIJDDUGP
4DQIP96AILOX,2777,143.72,180.8,ZHFQYWFQ
PMIWSTKQZQAX,356,8.54,11.69,CTFXTWQS
QVGVQ8F89107,1498,124.99,147.49,PNSBHHQC
5L5YC6GAOQ7M,1966,141.11,251.32,BBQSKMFV
NZDTEKTHN4VU,987,39.24,51.01,EIQYQCNU
J1WZ4N9XEYEF,4399,366.64,503.4,LCEICZHA
A6IA9HTMJGZF,1689,140.24,154.68,PRLYBGUJ
73CN5LOBT2TC,16,0.11,0.15,UFBNXRKI
GG3SZ1X5KTZ0,2275,129.16,223.58,PRLYBGUJ
EJKH9274Y0LE,7515,427.83,626.34,AUTOSHQL
4RTFC7CWVYSF,5517,455.63,796.44,IERMSETS
3C68AWID3QIG,6628,398.08,466.55,CSHVWCVS
LWVEN6AZBZYK,441,38.73,71.15,EIQYQCNU
0DH8V8TACKL8,6351,386.16,603.95,BKRQNHKS
XRV5NTN337HJ,2804,147.24,163.44,ZHFQYWFQ
8SELBDP2QMRW,3155,391.44,739.04,HTMEYJGD
12ZOFR67F1PG,6930,347.53,655.79,ATIYQLFO
8H8XIU6JMEKV,1812,129.16,158.87,WWCZYPOB
4L35K2ETU6ZG,5580,352.59,478.11,DTDPPKQM
YD8PQ4ZP4FG6,4380,420.99,505.61,HTMEYJGD
LXPJDZ4FVGXR,3752,403.42,501.05,SFOXXTCL
D95P6XDP49WV,3980,438.86,598.61,AUTOSHQL
7GMD39FLJ32C,3142,427.83,766.67,SFOXXTCL
U6HHJ4JGA7II,1643,150.8,268.27,VKLEQAJE
5O15E0QRAIML,6701,403.42,591.82,HTMEYJGD
NXTIPW30YVT1,7416,410.14,657.45,NLLSGGGT
J363HBH869SE,4008,408.79,629.13,AUTOSHQL
Y6PAJRFG35PW,841,29.08,41.06,UFBNXRKI
7FOAKNZSICBC,4980,427.83,613.94,GXQJCXOG
BK2YFDX9K26Z,6550,386.16,681.57,GXQJCXOG
WW06EQRPD7NH,3577,396.75,554.26,GXQJCXOG
RZNSU4VXJ7FO,5868,415.55,659.48,YBLQUPLJ
VNVGFJ4EACWX,4048,375.7,444.08,XDMCCJBD
26P1D2OS33N2,5485,410.14,597.98,IOPFXRDQ
DASW3TVCK8PV,7041,471.23,852.93,LNATWXJQ
L8U9TXKCEPUH,4364,390.12,698.31,VUSXKAXV
45YKUAQLTWSD,3862,402.08,699.22,VUSXKAXV
SMNL3KLI6SVV,6673,355.12,539.78,RFEYLOJW
IPQ842ETE3AJ,793,32.33,60.46,EIQYQCNU
ZMY7OGXK2GXT,4848,364.07,578.51,IAPTPXRG
P68OYHXU9KXO,2713,107.35,119.59,MUEMWTNI
OOFSMUBCYCUG,1336,120.07,201.12,ERWYQEFD
M26QLV96GTGD,6417,416.91,557.83,VKLEQAJE
6TR5SFT938KC,6395,391.44,732.38,SFOXXTCL
H78HQPW2D8OI,819,40.79,67.83,IOPFXRDQ
VQPYDQHCUB41,2917,143.72,238.58,AUTOSHQL
VWV5RFO6QMFD,5327,411.49,614.35,VKLEQAJE
92XMPGKYBSSB,7822,379.61,496.15,BBQSKMFV
J07JJPSQQU7Y,1935,138.51,220.23,QICGFEEE
GE0YZHHYGL0R,5275,384.85,557.26,FCPHOUWX
B43CQCB50SDI,6607,384.85,718.13,FCPHOUWX
EBOMWOC5AB2P,6743,377,620.16,XYNIWUEL
H9A444RRNDNL,6673,392.76,501.16,ZTMTJEEV
8WO8RSDDXRPS,1089,41.84,71.55,KAZNRHOQ
A0Q14KVPVYAR,2474,123.34,149.86,IAPTPXRG
6MQDWVBLI3O5,3684,438.86,650.39,ZTMTJEEV
2XP5WUF0K6BK,4757,379.61,638.12,XOMETHSI
XFZZ1I6FJ040,3694,348.79,559.11,CTFXTWQS
Z91WF23DP58F,4860,429.2,722.34,AJSDIZRT
Q48KNT2BE4A4,6470,451.42,567.43,PHWMWYIY
Y0LCN7TB54Q1,1180,112.85,132.82,NLLSGGGT
R4E5FL6B6J6G,2244,130.84,236.04,DIOODVJT
PS399EGZOFYQ,5044,395.42,725.6,FCPHOUWX
3VGWNFZA5HLA,1861,110.48,165.17,BBQSKMFV
L07Y3TPDOGH7,3926,434.71,590.34,KXQSFXGU
A6OEQB7WEOHV,7099,364.07,637.85,FCPHOUWX
PMQN45CPKEPP,5571,408.79,604.19,UFBNXRKI
G52KWDECPPRO,1895,137.65,190.92,CSHVWCVS
IZXSGA548MXU,4088,375.7,578.58,WVULNKET
0DOFOEL3K51V,2728,105.03,193.26,ATIYQLFO
WWGJSAZ2JTR5,4279,464.12,609.85,QICGFEEE
5PA90ZYDW9LH,4894,445.82,793.56,MUEMWTNI
NXYQPOILE017,7020,396.75,533.23,QQCBOMWH
XUWIWS9LN90B,4324,438.86,665.31,EIQYQCNU
RSX3CKCHRK6O,1107,129.99,189.66,FCPHOUWX
C0GHDFS0NFLP,1722,114.44,139.73,ERWYQEFD
ECL5O0N9JQF1,6326,451.42,700.15,BBOCISZO
861EZ31CKNJI,2992,431.95,606.89,FCPHOUWX
3TNWLAYPWNRU,1479,132.53,152.41,VUSXKAXV
HHWURMZ7C5U1,1025,41.84,70.29,RFEYLOJW
VYWXRPXVH9Q5,6810,429.2,706.46,BBOCISZO
L1ZKYE12W4KR,6173,482.72,807.59,KXQSFXGU
G69OAK6GFOKN,4528,383.54,553.45,BBOCISZO
V8K1OXQ61Y7M,719,41.84,64.1,SFOXXTCL
X80II22JM0XK,4071,387.48,648.25,PNSBHHQC
S8ENWMSPD7RN,2829,127.48,233.03,PRLYBGUJ
S3BPWJGR6IJY,7107,425.09,615.53,SFOXXTCL
IIIHSEYR4NCX,7564,436.09,640.18,WVULNKET
ISRBMDMRS58W,959,45.59,72.44,NLLSGGGT
SFNKUMCR2H1A,3036,418.27,723.61,KXQSFXGU
RRHS8YQ8I1MF,6058,441.64,631.55,WVULNKET
GUXNCDTKW3QJ,6435,418.27,546.26,LNATWXJQ
M33GGHMUG0CY,7761,429.2,703.89,BBQSKMFV
T4BESR7XJ6OU,6527,386.16,710.53,XOMETHSI
TJQH5IBWYJRN,2332,135.93,193.02,BKRQNHKS
6PZS9RV45OE1,1598,123.34,191.79,QICGFEEE
G1O5S7KDE7ND,6542,441.64,779.49,EIQYQCNU
4TGSEDIIBGDR,821,30,36.15,QJROTDDG
5X5HO1WFYQQB,7529,345.02,648.29,PHWMWYIY
UHM60PE0MS7U,7213,420.99,697.58,DJQYZRPE
FYBJAUPBLWCI,6170,445.82,775.73,JIJDDUGP
SSFJKVPLERGE,5334,374.4,548.87,XDMCCJBD
BUFBZ5Y66IYQ,2894,124.99,194.23,IAPTPXRG
356PEG32NM3Z,4471,452.82,647.08,BBQSKMFV
268PH0QU271E,3480,412.84,567.66,BBOCISZO
ZAOSZ9VPH6DW,1320,128.32,207.62,ZHFQYWFQ
40S80C5AJ7GS,6560,386.16,448.33,WVULNKET
4QLH5TF9J6YQ,2757,127.48,224.11,ATIYQLFO
0KZHVVP50G3K,1105,96.71,178.82,QICGFEEE
49FNB3XG6MH9,3386,434.71,528.61,LCEICZHA
3E693SVEX91J,2158,101.21,172.56,ZHFQYWFQ
Y0G8DDKRV932,1796,138.51,234.22,RFEYLOJW
YZB0UXUAU5CW,997,33.28,48.22,XDMCCJBD
5GRT3Q4K91O2,2227,133.37,150.71,VUSXKAXV
2TZ084VZLJVI,1896,141.11,205.6,UFBNXRKI
2DNUXMJW58SK,6139,360.22,609.49,WWCZYPOB
U6TBNSE8PUFN,7249,412.84,680.36,XOMETHSI
DX4ACGK358SF,1297,114.44,191.92,KXQSFXGU
6XTKGQQGKELI,859,25.55,46.17,NLLSGGGT
N2TVQ0D1TW5U,2241,129.16,154.48,ATIYQLFO
VFL5ADG7P8JB,3246,348.79,387.85,FCPHOUWX
0JEMX7QXBKZD,6312,407.45,471.42,IAPTPXRG
LCZTYMTVQEC5,5921,380.92,444.15,ERWYQEFD
WYXPB7K7G6TE,4804,408.79,508.13,XSKZJJQD
IY8PW3AII017,791,42.37,61.52,PRLYBGUJ
N5F441U83A4I,3319,391.44,699.5,AJSDIZRT
LU27BPEWEVXL,2611,145.48,230.29,BBOCISZO
XZ8ZTTAR3OUA,3956,408.79,497.09,BBOCISZO
R6QDOIXXQT47,1611,98.95,172.17,PRLYBGUJ
UTTR49HPOSZT,2766,131.68,177.5,PHWMWYIY
7XHIIMOKAP72,1718,127.48,214.55,DTDPPKQM
O01UWGQ4OD8L,2167,140.24,256.08,QQCBOMWH
WSA075INWVLU,4845,412.84,460.32,WWCZYPOB
6N185LZ3F2A4,1725,129.16,173.33,QICGFEEE
4Q9LHSAHOJLT,7891,427.83,694.8,XOMETHSI
CTZXCUZNU61M,4261,364.07,498.05,VUSXKAXV
AKABCTTQVMTJ,2330,120.07,161.97,YBYEDEMS
D8024QIGZ37M,2758,116.04,179.98,BBOCISZO
3R2JWU3D9T4C,2299,123.34,187.97,EIQYQCNU
23MO4KGY3TEP,4370,382.22,720.48,DJQYZRPE
VYZZ9A4LCJID,7123,345.02,520.98,XDMCCJBD
Q7XIIDVEP972,269,8.26,11.84,PHWMWYIY
QFNQTYDURCI2,166,9.66,17.84,IERMSETS
4DYO9NE5R7KD,1596,130.84,197.96,GXQJCXOG
V6FNV3IQ34SR,5240,407.45,552.91,DJQYZRPE
T2FI4LCEGQ85,6477,391.44,739.82,AUTOSHQL
QOUSG97E1MLH,4536,420.99,598.23,VUSXKAXV
XG7H67804CXA,3351,378.3,443.37,QJROTDDG
Z8A8940M4AWW,512,54.08,92.42,YBYEDEMS
QVF4ZQU15QK6,2714,125.82,165.08,XOMETHSI
A1CP2S42R4D5,4348,436.09,819.41,WWCZYPOB
JO5TW8OHYVYS,365,13.7,17.7,VPBYBMZO
Y8UFTWWAGIG9,6444,352.59,667.81,CSHVWCVS
O4MXS3HKAH9H,4071,440.25,792.89,IAPTPXRG
Q7IBMNI7NDDT,1163,120.07,159.45,IAPTPXRG
R5DYBBE5TWPI,858,41.84,65.35,DTDPPKQM
MXMQ9Q8Q4HIK,1853,117.64,164.11,HTMEYJGD
6XU2TX0T0C90,7294,396.75,460.63,XYNIWUEL
X4FFTN3R3Y4E,3618,384.85,691.19,KAZNRHOQ
JLFSLVXXCQX3,5109,335.03,514.94,CTFXTWQS
RE7Q9AGTGV3T,2240,121.7,227.7,PRLYBGUJ
XHU4K5EPEU87,3787,396.75,528.47,YBLQUPLJ
9KHOEOJOPTF5,5701,448.62,698.05,FCPHOUWX
FXF2Z9R8HGOQ,2496,132.53,155.19,SFOXXTCL
YLX9C7AYU81D,1954,127.48,183.44,KXQSFXGU
N7P8N0UU9YFY,3326,365.35,514.05,WWCZYPOB
627BKHFO6PQ0,464,29.54,35.09,SFOXXTCL
C2OJK8P0Z5ZB,3478,412.84,783.16,BBQSKMFV
RSXF4KRC5P8R,5091,437.48,767.78,ERWYQEFD
JMWQWDNF2LOV,7178,406.1,722.86,JIJDDUGP
3F86ILEUVSBV,3202,441.64,657.6,PNSBHHQC
4IYZF9U6LORN,4463,375.7,673.63,YBLQUPLJ
SHSIRG0T8Q59,1358,124.17,162.04,XDMCCJBD
SYJC1DRIC5N4,3505,464.12,673.44,NLLSGGGT
6E3ZHRVIJAO0,4882,419.63,700.36,ATIYQLFO
0I4KDK4JW6XW,4884,434.71,778.57,ZHFQYWFQ
68EAH2MK7BLQ,7258,434.71,680.76,VKLEQAJE
IJF25EI9H5GL,4574,430.58,725.1,IOPFXRDQ
LNGF8O1RCC9F,185,12.08,14.35,CTFXTWQS
0DILX18SDZ3E,2164,120.89,168.28,XDMCCJBD
SR04DLDOMIVU,5643,423.72,525.84,AUTOSHQL
BLMW238IRHYA,2424,129.99,181.34,VUSXKAXV
E1Y8CGUH7DMI,5300,390.12,736.16,ATIYQLFO
93GHPSBDGB0K,2941,107.35,130.75,NLLSGGGT
0NORB6CQCYQN,5454,366.64,413.57,IOPFXRDQ
VPB4UAF5JTR5,5856,429.2,766.98,XOMETHSI
6DEEB5N3ILEK,5196,404.76,723.31,VKLEQAJE
YNLVWA5KWJKN,1256,114.44,207.82,WWCZYPOB
IDQ2ES4KXRRZ,914,29.08,37.22,QICGFEEE
PAMBB8OL8DAT,6908,374.4,621.13,PNSBHHQC
MIFONNDWBNSA,1830,146.36,246.62,QICGFEEE
FMYD1G49689J,4196,418.27,742.85,LCEICZHA
8OYGUME741P7,5124,356.4,554.91,CTFXTWQS
VL166Z64HFD2,6656,357.67,416.69,WVULNKET
UNM9L6240FTJ,2135,139.37,235.54,PHWMWYIY
KHU7LTFKNN1R,1794,133.37,251.14,VPBYBMZO
C5WDDF9L98P2,7614,420.99,734.21,CSHVWCVS
HVCQXKE34QE8,3333,422.35,588.33,IOPFXRDQ
XYNJSCNRIPEF,7186,475.53,777.97,CTFXTWQS
9XK344IANT1U,7158,362.78,677.67,QQCBOMWH
JPSQBCFCY42C,1852,107.35,137.3,XYNIWUEL
AWZMVHDKTEQI,944,39.24,43.75,MUEMWTNI
845ZVIYYH9LN,7333,392.76,706.18,VKLEQAJE
2NTH2U0URGZS,7560,396.75,742.32,PHWMWYIY
9AUHLSSE5N7E,2296,158.01,283.15,LCEICZHA
MGQ582U5CR0H,4712,390.12,540.32,SFOXXTCL
RTBQ0UG9NCH5,3486,436.09,573.89,JIJDDUGP
T3TXY9HTDOBO,2747,130.84,194.69,CSHVWCVS
64Z9T4SDQZL2,5933,471.23,531.08,QJROTDDG
4CSZ27GMM3G7,4614,412.84,489.22,BKRQNHKS
7HTE6RWLIVMW,431,38.22,43.23,PHWMWYIY
9PKRMW51I424,4826,391.44,575.81,WWCZYPOB
QZ01DCR51T04,6905,412.84,685.73,ATIYQLFO
R7ECOC6L99A5,3485,411.49,696.24,LNATWXJQ
C5IN8QFP4GNK,5496,406.1,624.18,XDMCCJBD
JLEUYRHKPU13,6607,412.84,483.02,VUSXKAXV
XBC4F1CF71XN,4372,395.42,445.24,AJSDIZRT
SGBHES9TMSL9,4476,406.1,681.84,QICGFEEE
ZBYTNZ5B71X1,1469,129.99,193.04,PRLYBGUJ
7BYTE49SN3I8,3758,433.33,779.56,XOMETHSI
EUPGO259H8CE,2412,112.05,133.9,CTFXTWQS
2VQBQORCPUQB,5613,375.7,519.59,YBYEDEMS
NSVTIRCEFTAR,2262,107.35,149.86,QJROTDDG
WV7KP4WH9IVT,344,7.21,12.61,DJQYZRPE
EBVDN172AM0D,7023,420.99,742.63,BBOCISZO
PGGZ2PWDRNVS,5339,365.35,675.9,KXQSFXGU
1YVNQHFQHV9I,5012,348.79,460.75,XOMETHSI
O3RAO5PQ401H,1403,151.69,198.41,SFOXXTCL
M2KF7DM7DFX7,7106,408.79,776.29,PRLYBGUJ
LXG9U4DXAV2Q,3831,415.55,578.03,BKRQNHKS
T6G1TOD0FTB9,2650,100.46,178.22,EIQYQCNU
1S6ATC3JCZFR,4134,404.76,709.14,KQVBXTHK
2A00W6U3ECZC,7414,429.2,602.6,DJQYZRPE
GJZHLSEPE2SC,3567,404.76,559.78,IERMSETS
RCIXFHEZMACN,6147,358.94,671.58,WVULNKET
7NMKM977V8JI,3217,420.99,779.67,VKLEQAJE
33F3JCASU19F,6740,396.75,741.53,HTMEYJGD
6ZRFQW0A8J18,985,50.04,60.3,FCPHOUWX
04Z8Q1SUQGRE,1435,153.49,188.33,YBLQUPLJ
JEOA2JBTHO87,7449,431.95,775.35,KXQSFXGU
8LGS8WST8RFM,6757,440.25,600.06,WVULNKET
JCWGS7KPMCKQ,7179,436.09,616.2,XSKZJJQD
FKVOESPTX9MA,3898,404.76,752.04,KQVBXTHK
D0OC3UX21Z46,5621,411.49,531.65,HTMEYJGD
0BDI4I52PGD6,3767,419.63,710.85,FCPHOUWX
CUEYJ0M041UB,7505,380.92,487.2,WVULNKET
TSVK9X4861EY,1169,140.24,166.18,AUTOSHQL
7V84KN0M1D5U,6257,355.12,490.78,WWCZYPOB
8LE3YPK6WTBI,3670,394.09,634.09,UFBNXRKI
ZA4TLKR4H9V4,3125,377,418.09,XDMCCJBD
U13S7EZ56VVR,7727,399.41,698.97,LCEICZHA
IWDOQENE3ZVP,1118,122.52,202.53,ZTMTJEEV
21KRO8N9X3GM,4995,412.84,691.51,FCPHOUWX
W9HV0TJH2QOX,539,46.69,78.58,QQCBOMWH
3FTZZC68QAAB,2699,107.35,198.7,DIOODVJT
P0OKH8QILTSL,1946,110.48,123.63,ZTMTJEEV
1K3SD4YRVPN1,1977,146.36,173.44,PHWMWYIY
OOSM6FCL6XRZ,1572,127.48,234.18,BKRQNHKS
XILAJ3HZ16IO,4477,414.2,523.13,XOMETHSI
A5AIC5W0WX1I,1169,109.69,179.12,RFEYLOJW
29FIC40H4B9D,2622,128.32,212.88,ERWYQEFD
FCXDWK4AK50B,1334,115.23,208.57,JIJDDUGP
TE08NY2ZEE1V,620,34.25,39.7,FCPHOUWX
0FT7AJRNQF2U,4400,410.14,711.18,NLLSGGGT
5EP90Q98GRH3,5662,416.91,494.04,LNATWXJQ
B42HYISDHD6Q,1048,31.39,57.38,UFBNXRKI
7ZRD4BG4KFTU,2930,142.85,203.85,QICGFEEE
V3FUE7J11V79,3733,451.42,518.23,FCPHOUWX
KO8KB8L6K0C3,6860,438.86,484.06,IERMSETS
6V6W1TS2G5FM,125,4.22,5.71,ERWYQEFD
9GN02CCE7G9U,2036,135.08,182.49,ATIYQLFO
LISGGBUZ22VC,5782,392.76,457.17,QQCBOMWH
VTAOIS7JAQZK,6967,382.22,429.62,BBOCISZO
TCO3ED3UKOAC,7364,366.64,695.52,QQCBOMWH
0IIU8L7E59DM,5098,410.14,507.34,GXQJCXOG
88CV4BGXLLAA,418,37.21,63.15,DTDPPKQM
OSP9MHGM1688,2034,120.07,209.16,LCEICZHA
WIU27RTRZ365,1172,124.99,218.48,XOMETHSI
RA6H4O8J0F5S,1837,133.37,225.8,XDMCCJBD
PTF4M82M1OMB,2929,122.52,222.25,XYNIWUEL
HVXD77Z4N3JV,2420,120.07,141.92,IERMSETS
IL2T2D1LZORG,2242,149.91,204.63,QQCBOMWH
5YGILN96P3YE,7733,361.5,412.11,DTDPPKQM
WV0UCZMVW7PJ,6403,475.53,834.56,VPBYBMZO
NG22LVL9DYLH,7649,445.82,566.64,AUTOSHQL
U1I21PGPP4UD,2752,130.84,198.09,QQCBOMWH
EZ83AFQZ9KQ8,1055,34.25,50.11,VKLEQAJE
4HB78A5DWGAC,3811,411.49,681.84,QICGFEEE
JH7R97MJMTZC,6588,392.76,695.97,LNATWXJQ
ZSICMFUKQAEQ,2805,112.05,201.69,RFEYLOJW
MMY1TJZIMCN1,744,29.54,53.53,QJROTDDG
YHGJFQCZXZ8R,1838,107.35,183.46,PNSBHHQC
E9XXFSD1U6D5,4231,411.49,736.98,DTDPPKQM
QF7IJG8RRRV2,1929,123.34,163.67,DJQYZRPE
OTMI22F2PFEJ,2243,135.93,156.46,EIQYQCNU
O9Z0BHWL0B4U,7816,371.8,696.75,BKRQNHKS
ZLKYAFWN11OW,6435,414.2,713.25,MUEMWTNI
QMIDF7JW3KH5,5349,426.46,629.45,QJROTDDG
LCY7FIE7LLFJ,5648,400.75,483.71,MUEMWTNI
YPZTLNXARWRF,4879,361.5,424.4,GXQJCXOG
VZ9DQHLKOWRC,5878,387.48,466.14,LNATWXJQ
BVFONNS4VT9Y,1697,135.93,206.07,LCEICZHA
APRFIQZYCZ7Q,3063,429.2,770.84,YBLQUPLJ
FAK6F9B50KDK,1619,129.16,240.75,VKLEQAJE
9LKDZKVI3O2H,4350,402.08,706.45,KXQSFXGU
ZVQ3F4HDJZ4M,6761,386.16,630.21,BKRQNHKS
N3F808GML1FB,6333,395.42,700.29,EIQYQCNU
QKZ2A2M2FUY1,6598,422.35,693.08,GXQJCXOG
FPLUY6RVHY3A,7655,380.92,552.71,QJROTDDG
Z0D846U1KS72,1494,120.89,152.32,CTFXTWQS
HNOBQWHTF5VQ,6488,394.09,527.29,GXQJCXOG
922PRIZ5IBW1,6908,373.1,656.28,KXQSFXGU
XLVH44V0DILA,1505,124.17,220.53,LNATWXJQ
CI1XROQ7I3K7,5616,361.5,523.81,RFEYLOJW
FHYGC2SU7E36,3297,388.8,428.85,BBQSKMFV
21ETS0X91ZKB,5700,378.3,442.61,FCPHOUWX
BZV97GXHVCZO,3666,448.62,576.93,HTMEYJGD
1YPSPUMIOG3F,7228,362.78,525.67,LNATWXJQ
924RHHD2KL5Y,2912,105.03,124.78,WWCZYPOB
QCCL2TKPRD4L,5312,408.79,773.02,DIOODVJT
MJFDOZ755B78,2492,112.85,161.83,QICGFEEE
QLS79726UTMM,6877,361.5,476.46,MUEMWTNI
56C60XHDVIWX,3058,370.51,697.67,KAZNRHOQ
IW4RU7847K7Z,4231,398.08,592.74,DJQYZRPE
0WR2S1ZSUGWO,1821,108.13,199.5,QJROTDDG
9R6RK088I568,4245,466.96,727.52,VPBYBMZO
5CV881Q9DVH4,4824,399.41,708.15,XDMCCJBD
D57DXQBY4IG3,4794,430.58,657.93,ZTMTJEEV
DEVEHZVC7YN1,6781,448.62,640.63,YBYEDEMS
D49LMS41N3A4,2944,109.69,196.89,QQCBOMWH
893ES9W78F4Y,5514,399.41,568.76,PRLYBGUJ
89VTEL4BREBD,1012,33.76,63.94,CTFXTWQS
JS7GHXIDS0K1,1672,118.45,212.26,XSKZJJQD
F7SVWKYEBN1E,5501,436.09,590.03,XSKZJJQD
LKD8TEQ64OG2,2588,114.44,146.83,LNATWXJQ
OL4LNH15A67U,1359,145.48,267.68,XOMETHSI
MVB8KBX8F7KT,6845,391.44,522.57,ZHFQYWFQ
Z3L5D6WOVQB2,6724,394.09,687.69,JIJDDUGP
5R6KHT57BPF8,1503,130.84,220.86,GXQJCXOG
FAO3CSEY95U1,805,40.79,66.53,HTMEYJGD
0ZN1QEF8XZ4K,2451,127.48,215.19,IAPTPXRG
YTPXSOECX8TT,5039,426.46,795.77,DTDPPKQM
MBP0FSH1SO1W,1042,37.71,58.79,HTMEYJGD
O5Y3O4VS697W,4791,407.45,751.34,VUSXKAXV
2ZORP6OL2FJM,7153,440.25,553.39,CSHVWCVS
9SHLZ2VZRO1V,2935,147.24,173.45,EIQYQCNU
1JGSKACPMLD7,1674,124.17,148.26,SFOXXTCL
2JF87ZNVE795,6164,391.44,590.68,QJROTDDG
PPUQ516YFVB0,657,35.71,40.14,ZHFQYWFQ
F501Y4D0XXJL,3306,468.38,591.1,ZHFQYWFQ
J6EGP49GA24R,4961,403.42,449.81,AJSDIZRT
XYY5R71TMDFM,2931,117.64,220.69,XSKZJJQD
R6CUHMRN18TL,7624,474.09,717.3,JIJDDUGP
JVDAYW8QD3U8,2780,123.34,202.15,ERWYQEFD
MKFCC3IH9FUH,4883,437.48,543.35,IERMSETS
61QGVGXPZ1JZ,582,34.25,63.09,KXQSFXGU
GG6B4QBEZFJI,2911,122.52,207.79,LNATWXJQ
38G3H02LC9XM,3096,448.62,555.39,BBOCISZO
QU0IKOY0XSQ3,5371,420.99,511.92,SFOXXTCL
0RCRPSORPYMG,5430,440.25,755.91,UFBNXRKI
YPP47AOL95SU,303,10.24,12.56,BBQSKMFV
LUPBFD5S04PP,7803,484.16,580.99,DIOODVJT
31AP7AA06MDD,3135,444.43,679.53,BBQSKMFV
3TCN0DJHHK10,3083,410.14,646.79,SFOXXTCL
D3EZHYLBMYON,3925,423.72,629.22,QICGFEEE
IW5PGSS0YXPQ,7622,408.79,698.21,VUSXKAXV
91SFNHD3IIOE,1900,128.32,146.67,QQCBOMWH
DXXBPIZNS6E1,1357,110.48,192.35,ATIYQLFO
BLAOYVKNHMWP,7741,459.87,703.6,MUEMWTNI
ER9PWKYOAEQR,695,30,46.47,PHWMWYIY
WK7ZR1RZCS0K,1972,115.23,168.24,ATIYQLFO
IP90PI3YK9QG,807,41.84,53.6,LCEICZHA
1YBQ7SDCCL1V,7763,348.79,529.11,ATIYQLFO
6DQBGOQ4Q3PF,3141,455.63,765,JIJDDUGP
4G5BKWSBL94T,7597,443.03,519.67,KAZNRHOQ
GDI32ED30NZH,6891,382.22,459.43,LCEICZHA
J2PGDZZ1CHEW,1625,143.72,179.22,AUTOSHQL
FJPCN77IUQ11,2929,120.07,180.71,VUSXKAXV
YDM8B29ZKTSX,7759,431.95,681.62,PNSBHHQC
G27KP6HPWL7S,1646,113.64,183.19,KAZNRHOQ
M8LYNKPYS73S,6100,402.08,451.54,CSHVWCVS
I6TI7OM79Q89,7835,427.83,625.06,RFEYLOJW
VJFSS1E89DSB,3748,462.7,839.34,KQVBXTHK
0EMMZN0U5GLQ,4620,399.41,514.04,BBQSKMFV
ZQQ8HATUT0QP,5639,378.3,613.22,PRLYBGUJ
LGPTNHWSANMT,7070,415.55,556.84,GXQJCXOG
8IQ83XS0Y51I,6394,403.42,618.85,RFEYLOJW
X5KT1AIVL3GS,4048,433.33,762.23,KXQSFXGU
OG4MDK1YGPIK,5532,454.23,683.16,SFOXXTCL
1IATFSRIH5D5,6305,418.27,736.99,AJSDIZRT
TXZ2LDISRTGP,4348,418.27,480.59,BKRQNHKS
KBZPH9OORFDL,3953,377,652.96,AUTOSHQL
18POHC2YJP7G,5194,422.35,557.08,PHWMWYIY
IO0TIATQBWGX,168,10.54,16.81,XSKZJJQD
GT7CVLQBB4OE,5585,427.83,598.96,ZHFQYWFQ
PXB4MI4QEGZT,4491,352.59,421.7,ZHFQYWFQ
P0LGWHJCWY5G,7403,422.35,557.92,IAPTPXRG
1JSS0DO2JCQM,7138,407.45,605.88,QJROTDDG
2RZYDYOQXOCV,5419,392.76,705.4,VUSXKAXV
X88BYDZ9N4ZR,3273,406.1,601.43,HTMEYJGD
6KL2OEUVOJK2,6496,387.48,519.61,ZHFQYWFQ
VD7PV9MYUWO3,4279,366.64,578.56,KAZNRHOQ
SPWYGLLT95OP,4995,386.16,718.26,FCPHOUWX
I1NG2ZM2XV7M,1940,107.35,200.42,WWCZYPOB
UVM6RQBP6AWD,2494,130.84,168.13,DTDPPKQM
T0B0EMJSZWRC,4141,402.08,601.11,VKLEQAJE
4Q6A6YQSNIVE,1910,128.32,229.05,VUSXKAXV
EW89Q2M9MJNV,7573,338.76,616.88,NLLSGGGT
JG4CPLTVQKAU,2079,120.89,139.27,AUTOSHQL
5SYK1KZMDZ8O,6203,388.8,513.22,QICGFEEE
764T2W5GPGLA,255,9.95,17.7,HTMEYJGD
RRQFB9QCH1DY,5302,391.44,625.91,XSKZJJQD
L7G5L82Z1H7J,2067,116.84,193.37,VPBYBMZO
TNF8O2LMPGCP,3223,383.54,661.22,KXQSFXGU
NSCBLJCT1R9U,5616,441.64,603.28,AUTOSHQL
ARXXVDZECBTD,4177,369.22,522.82,NLLSGGGT
7ISKA8KW51EN,4699,369.22,532.05,QICGFEEE
6NXQ1XN4KLZI,5129,341.26,430.67,SFOXXTCL
R1ILTWFFIM2O,5572,335.03,624.83,PNSBHHQC
